FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Year,Value
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployed_2012,859
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployed_2012,"1,312"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployed_2012,"4,334"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployed_2012,"61,443"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployed_2012,"3,259"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployed_2012,"2,035"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployed_2012,"3,418"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployed_2012,"7,632"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployed_2012,"3,139"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployed_2012,"2,506"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployed_2012,"4,039"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployed_2012,"35,110"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployed_2012,"1,693"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployed_2012,955
24000,MD,Maryland,,,,Unemployment_rate_2012,6.9
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Unemployment_rate_2012,8.8
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Unemployment_rate_2012,5.9
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Unemployment_rate_2012,7.2
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Unemployment_rate_2012,6.2
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Unemployment_rate_2012,7.6
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Unemployment_rate_2012,5.8
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Unemployment_rate_2012,8.2
24017,MD,"Charles County, MD",1.0,1.0,1.0,Unemployment_rate_2012,6.6
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Unemployment_rate_2012,10.7
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Unemployment_rate_2012,6.0
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Unemployment_rate_2012,8.2
24025,MD,"Harford County, MD",1.0,1.0,1.0,Unemployment_rate_2012,6.9
24027,MD,"Howard County, MD",1.0,1.0,1.0,Unemployment_rate_2012,4.9
24029,MD,"Kent County, MD",6.0,4.0,0.0,Unemployment_rate_2012,7.5
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Unemployment_rate_2012,5.1
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Unemployment_rate_2012,7.2
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Unemployment_rate_2012,6.2
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Unemployment_rate_2012,6.1
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Unemployment_rate_2012,11.1
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Unemployment_rate_2012,7.1
24043,MD,"Washington County, MD",2.0,2.0,1.0,Unemployment_rate_2012,7.7
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Unemployment_rate_2012,9.3
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Unemployment_rate_2012,12.8
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Unemployment_rate_2012,10.0
36000,NY,New York,,,,Unemployment_rate_2012,8.6
36001,NY,"Albany County, NY",2.0,2.0,1.0,Unemployment_rate_2012,7.2
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Unemployment_rate_2012,8.5
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Unemployment_rate_2012,12.5
36007,NY,"Broome County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.8
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Unemployment_rate_2012,9.5
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Unemployment_rate_2012,8.4
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Unemployment_rate_2012,8.6
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Unemployment_rate_2012,8.5
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Unemployment_rate_2012,8.8
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Unemployment_rate_2012,9.5
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Unemployment_rate_2012,7.2
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Unemployment_rate_2012,8.8
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Unemployment_rate_2012,8.9
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.9
36029,NY,"Erie County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.4
36031,NY,"Essex County, NY",6.0,6.0,0.0,Unemployment_rate_2012,9.7
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Unemployment_rate_2012,9.7
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Unemployment_rate_2012,11.2
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Unemployment_rate_2012,8.0
36039,NY,"Greene County, NY",6.0,6.0,0.0,Unemployment_rate_2012,10.1
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Unemployment_rate_2012,10.9
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.9
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Unemployment_rate_2012,10.0
36047,NY,"Kings County, NY",1.0,1.0,1.0,Unemployment_rate_2012,9.9
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Unemployment_rate_2012,10.1
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.9
36053,NY,"Madison County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.6
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.0
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Unemployment_rate_2012,10.5
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.1
36061,NY,"New York County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.1
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Unemployment_rate_2012,9.5
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.4
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.0
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.4
36071,NY,"Orange County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.0
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Unemployment_rate_2012,9.8
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Unemployment_rate_2012,11.1
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Unemployment_rate_2012,8.0
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.3
36081,NY,"Queens County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.4
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Unemployment_rate_2012,7.9
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Unemployment_rate_2012,9.6
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.4
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Unemployment_rate_2012,10.3
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Unemployment_rate_2012,6.9
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Unemployment_rate_2012,7.8
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Unemployment_rate_2012,9.3
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Unemployment_rate_2012,9.5
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Unemployment_rate_2012,8.1
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Unemployment_rate_2012,9.5
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.9
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Unemployment_rate_2012,9.2
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Unemployment_rate_2012,8.0
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Unemployment_rate_2012,6.2
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Unemployment_rate_2012,8.4
36113,NY,"Warren County, NY",3.0,2.0,1.0,Unemployment_rate_2012,9.3
36115,NY,"Washington County, NY",3.0,2.0,1.0,Unemployment_rate_2012,8.4
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Unemployment_rate_2012,8.7
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.4
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Unemployment_rate_2012,9.0
36123,NY,"Yates County, NY",1.0,1.0,1.0,Unemployment_rate_2012,7.9
24000,MD,Maryland,,,,Civilian_labor_force_2013,"3,128,908"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Civilian_labor_force_2013,"33,614"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"296,534"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"442,142"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"47,757"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Civilian_labor_force_2013,"17,678"
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"93,054"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"52,235"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"80,247"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Civilian_labor_force_2013,"15,949"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"128,447"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Civilian_labor_force_2013,"15,741"
24025,MD,"Harford County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"135,674"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"171,324"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Civilian_labor_force_2013,"10,346"
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"543,134"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"485,941"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"26,465"
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Civilian_labor_force_2013,"54,258"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Civilian_labor_force_2013,"9,573"
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Civilian_labor_force_2013,"19,158"
24043,MD,"Washington County, MD",2.0,2.0,1.0,Civilian_labor_force_2013,"77,209"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Civilian_labor_force_2013,"50,121"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Civilian_labor_force_2013,"25,888"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Civilian_labor_force_2013,"296,422"
36000,NY,New York,,,,Civilian_labor_force_2013,"9,632,949"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"160,574"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Civilian_labor_force_2013,"23,773"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"600,525"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"91,828"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Civilian_labor_force_2013,"38,072"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Civilian_labor_force_2013,"38,810"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Civilian_labor_force_2013,"60,159"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"39,572"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Civilian_labor_force_2013,"24,071"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Civilian_labor_force_2013,"37,145"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Civilian_labor_force_2013,"31,801"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Civilian_labor_force_2013,"24,285"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Civilian_labor_force_2013,"21,030"
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"145,403"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"459,781"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Civilian_labor_force_2013,"18,095"
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Civilian_labor_force_2013,"21,529"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Civilian_labor_force_2013,"24,724"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Civilian_labor_force_2013,"30,500"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Civilian_labor_force_2013,"21,339"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Civilian_labor_force_2013,"2,430"
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"29,975"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"48,298"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"1,206,307"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Civilian_labor_force_2013,"12,239"
36051,NY,"Livingston County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"31,843"
36053,NY,"Madison County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"34,385"
36055,NY,"Monroe County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"374,202"
36057,NY,"Montgomery County, NY",4.0,5.0,0.0,Civilian_labor_force_2013,"23,163"
36059,NY,"Nassau County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"696,036"
36061,NY,"New York County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"900,600"
36063,NY,"Niagara County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"104,967"
36065,NY,"Oneida County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"107,128"
36067,NY,"Onondaga County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"231,423"
36069,NY,"Ontario County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"55,834"
36071,NY,"Orange County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"178,723"
36073,NY,"Orleans County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"18,699"
36075,NY,"Oswego County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"57,193"
36077,NY,"Otsego County, NY",7.0,8.0,0.0,Civilian_labor_force_2013,"31,094"
36079,NY,"Putnam County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"51,300"
36081,NY,"Queens County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"1,137,783"
36083,NY,"Rensselaer County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"83,391"
36085,NY,"Richmond County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"220,021"
36087,NY,"Rockland County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"150,571"
36089,NY,"St. Lawrence County, NY",4.0,5.0,0.0,Civilian_labor_force_2013,"48,468"
36091,NY,"Saratoga County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"117,926"
36093,NY,"Schenectady County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"77,957"
36095,NY,"Schoharie County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"15,287"
36097,NY,"Schuyler County, NY",6.0,7.0,0.0,Civilian_labor_force_2013,"8,873"
36099,NY,"Seneca County, NY",6.0,3.0,0.0,Civilian_labor_force_2013,"15,901"
36101,NY,"Steuben County, NY",4.0,3.0,0.0,Civilian_labor_force_2013,"45,649"
36103,NY,"Suffolk County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"780,519"
36105,NY,"Sullivan County, NY",4.0,4.0,0.0,Civilian_labor_force_2013,"34,561"
36107,NY,"Tioga County, NY",2.0,2.0,1.0,Civilian_labor_force_2013,"24,943"
36109,NY,"Tompkins County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"55,830"
36111,NY,"Ulster County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"90,249"
36113,NY,"Warren County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"33,115"
36115,NY,"Washington County, NY",3.0,2.0,1.0,Civilian_labor_force_2013,"29,383"
36117,NY,"Wayne County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"45,916"
36119,NY,"Westchester County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"476,999"
36121,NY,"Wyoming County, NY",6.0,4.0,0.0,Civilian_labor_force_2013,"18,800"
36123,NY,"Yates County, NY",1.0,1.0,1.0,Civilian_labor_force_2013,"11,961"
24000,MD,Maryland,,,,Employed_2013,"2,924,626"
24001,MD,"Allegany County, MD",3.0,2.0,1.0,Employed_2013,"30,785"
24003,MD,"Anne Arundel County, MD",1.0,1.0,1.0,Employed_2013,"279,785"
24005,MD,"Baltimore County, MD",1.0,1.0,1.0,Employed_2013,"411,999"
24009,MD,"Calvert County, MD",1.0,1.0,1.0,Employed_2013,"44,952"
24011,MD,"Caroline County, MD",6.0,4.0,0.0,Employed_2013,"16,464"
24013,MD,"Carroll County, MD",1.0,1.0,1.0,Employed_2013,"87,988"
24015,MD,"Cecil County, MD",1.0,1.0,1.0,Employed_2013,"48,243"
24017,MD,"Charles County, MD",1.0,1.0,1.0,Employed_2013,"75,103"
24019,MD,"Dorchester County, MD",6.0,5.0,0.0,Employed_2013,"14,405"
24021,MD,"Frederick County, MD",1.0,1.0,1.0,Employed_2013,"121,130"
24023,MD,"Garrett County, MD",6.0,7.0,0.0,Employed_2013,"14,485"
24025,MD,"Harford County, MD",1.0,1.0,1.0,Employed_2013,"126,915"
24027,MD,"Howard County, MD",1.0,1.0,1.0,Employed_2013,"163,135"
24029,MD,"Kent County, MD",6.0,4.0,0.0,Employed_2013,"9,609"
24031,MD,"Montgomery County, MD",1.0,1.0,1.0,Employed_2013,"516,469"
24033,MD,"Prince George's County, MD",1.0,1.0,1.0,Employed_2013,"452,620"
24035,MD,"Queen Anne's County, MD",1.0,1.0,1.0,Employed_2013,"24,932"
24037,MD,"St. Mary's County, MD",3.0,2.0,1.0,Employed_2013,"51,049"
24039,MD,"Somerset County, MD",2.0,2.0,1.0,Employed_2013,"8,558"
24041,MD,"Talbot County, MD",6.0,3.0,0.0,Employed_2013,"17,941"
24043,MD,"Washington County, MD",2.0,2.0,1.0,Employed_2013,"71,601"
24045,MD,"Wicomico County, MD",2.0,2.0,1.0,Employed_2013,"45,800"
24047,MD,"Worcester County, MD",2.0,2.0,1.0,Employed_2013,"22,663"
24510,MD,"Baltimore city, MD",1.0,1.0,1.0,Employed_2013,"267,999"
36000,NY,New York,,,,Employed_2013,"8,880,792"
36001,NY,"Albany County, NY",2.0,2.0,1.0,Employed_2013,"150,583"
36003,NY,"Allegany County, NY",7.0,9.0,0.0,Employed_2013,"21,945"
36005,NY,"Bronx County, NY",1.0,1.0,1.0,Employed_2013,"530,049"
36007,NY,"Broome County, NY",2.0,2.0,1.0,Employed_2013,"84,512"
36009,NY,"Cattaraugus County, NY",4.0,3.0,0.0,Employed_2013,"34,742"
36011,NY,"Cayuga County, NY",4.0,5.0,0.0,Employed_2013,"35,875"
36013,NY,"Chautauqua County, NY",4.0,3.0,0.0,Employed_2013,"55,211"
36015,NY,"Chemung County, NY",3.0,2.0,1.0,Employed_2013,"36,364"
36017,NY,"Chenango County, NY",6.0,6.0,0.0,Employed_2013,"22,265"
36019,NY,"Clinton County, NY",5.0,8.0,0.0,Employed_2013,"33,977"
36021,NY,"Columbia County, NY",6.0,3.0,0.0,Employed_2013,"29,841"
36023,NY,"Cortland County, NY",4.0,5.0,0.0,Employed_2013,"22,356"
36025,NY,"Delaware County, NY",6.0,6.0,0.0,Employed_2013,"19,333"
36027,NY,"Dutchess County, NY",1.0,1.0,1.0,Employed_2013,"135,453"
36029,NY,"Erie County, NY",1.0,1.0,1.0,Employed_2013,"424,800"
36031,NY,"Essex County, NY",6.0,6.0,0.0,Employed_2013,"16,561"
36033,NY,"Franklin County, NY",7.0,8.0,0.0,Employed_2013,"19,578"
36035,NY,"Fulton County, NY",4.0,5.0,0.0,Employed_2013,"22,323"
36037,NY,"Genesee County, NY",4.0,3.0,0.0,Employed_2013,"28,357"
36039,NY,"Greene County, NY",6.0,6.0,0.0,Employed_2013,"19,422"
36041,NY,"Hamilton County, NY",8.0,7.0,0.0,Employed_2013,"2,191"
36043,NY,"Herkimer County, NY",2.0,2.0,1.0,Employed_2013,"27,569"
36045,NY,"Jefferson County, NY",3.0,2.0,1.0,Employed_2013,"43,729"
36047,NY,"Kings County, NY",1.0,1.0,1.0,Employed_2013,"1,093,739"
36049,NY,"Lewis County, NY",6.0,6.0,0.0,Employed_2013,"11,052"
