"Data Source: DCJS, Uniform Crime Reporting File. Includes all reports received as of 8/7/2023.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate
Putnam,2009,99574,963,967.1,85,85.4,0,0,6,6,15,15.1,64,64.3,878,881.8,187,187.8,655,657.8,36,36.2
Putnam,2010,98472,934,948.5,69,70.1,2,2,6,6.1,10,10.2,51,51.8,865,878.4,189,191.9,652,662.1,24,24.4
Putnam,2011,100158,860,858.6,66,65.9,1,1,3,3,8,8,54,53.9,794,792.7,178,177.7,598,597.1,18,18
Putnam,2012,100472,875,870.9,41,40.8,0,0,7,7,8,8,26,25.9,834,830.1,188,187.1,613,610.1,33,32.8
Putnam,2013,99665,772,774.6,49,49.2,0,0,12,12,8,8,29,29.1,723,725.4,131,131.4,565,566.9,27,27.1
Putnam,2014,99778,780,781.7,51,51.1,0,0,3,3,8,8,40,40.1,729,730.6,161,161.4,553,554.2,15,15
Putnam,2015,99220,589,593.6,43,43.3,0,0,12,12.1,3,3,28,28.2,546,550.3,89,89.7,430,433.4,27,27.2
Putnam,2016,98238,603,613.8,37,37.7,0,0,10,10.2,6,6.1,21,21.4,566,576.2,86,87.5,456,464.2,24,24.4
Putnam,2017,98971,628,634.5,54,54.6,1,1,15,15.2,9,9.1,29,29.3,574,580,94,95,462,466.8,18,18.2
Putnam,2018,97414,502,515.3,54,55.4,0,0,15,15.4,5,5.1,34,34.9,448,459.9,50,51.3,384,394.2,14,14.4
Putnam,2019,98253,377,383.7,49,49.9,0,0,18,18.3,6,6.1,25,25.4,328,333.8,30,30.5,284,289,14,14.2
Putnam,2020,97548,398,408,37,37.9,0,0,9,9.2,2,2.1,26,26.7,361,370.1,43,44.1,289,296.3,29,29.7
Putnam,2021,100991,517,511.9,58,57.4,0,0,22,21.8,4,4,32,31.7,459,454.5,31,30.7,401,397.1,27,26.7
Putnam,2022,98953,536,541.7,63,63.7,0,0,15,15.2,7,7.1,41,41.4,473,478,37,37.4,404,408.3,32,32.3
Queens,2000,2068318,64662,3126.3,14349,693.8,112,5.4,303,14.6,6722,325,7212,348.7,50313,2432.6,9311,450.2,28512,1378.5,12490,603.9
Queens,2001,2142146,59338,2770,12991,606.4,87,4.1,278,13,5891,275,6735,314.4,46347,2163.6,8139,379.9,27518,1284.6,10690,499
Queens,2002,2158613,56889,2635.4,12625,584.9,98,4.5,281,13,5694,263.8,6552,303.5,44264,2050.6,8125,376.4,26986,1250.2,9153,424
Queens,2003,2243164,50442,2248.7,11106,495.1,122,5.4,288,12.8,5179,230.9,5517,245.9,39336,1753.6,7226,322.1,24671,1099.8,7439,331.6
Queens,2004,2227863,48142,2160.9,10323,463.4,115,5.2,291,13.1,4819,216.3,5098,228.8,37819,1697.5,6434,288.8,24778,1112.2,6607,296.6
Queens,2005,2231815,45122,2021.8,10250,459.3,93,4.2,355,15.9,4957,222.1,4845,217.1,34872,1562.5,5745,257.4,23535,1054.5,5592,250.6
Queens,2006,2245375,44108,1964.4,10102,449.9,85,3.8,257,11.4,4918,219,4842,215.6,34006,1514.5,5640,251.2,23402,1042.2,4964,221.1
Queens,2007,2252334,42630,1892.7,9846,437.1,72,3.2,207,9.2,4417,196.1,5150,228.7,32784,1455.6,5688,252.5,23151,1027.9,3945,175.2
Queens,2008,2289695,41349,1805.9,9689,423.2,95,4.1,194,8.5,4591,200.5,4809,210,31660,1382.7,5046,220.4,22765,994.2,3849,168.1
Queens,2009,2303205,38925,1690,9299,403.7,82,3.6,192,8.3,3997,173.5,5028,218.3,29626,1286.3,4714,204.7,21612,938.3,3300,143.3
Queens,2010,2291352,38808,1693.7,9725,424.4,100,4.4,196,8.6,4066,177.4,5363,234.1,29083,1269.3,4704,205.3,20895,911.9,3484,152
Queens,2011,2240748,39863,1779,10311,460.2,82,3.7,221,9.9,4057,181.1,5951,265.6,29552,1318.8,4815,214.9,21588,963.4,3149,140.5
Queens,2012,2261906,40199,1777.2,10753,475.4,83,3.7,254,11.2,4149,183.4,6267,277.1,29446,1301.8,5181,229.1,21550,952.7,2715,120
Queens,2013,2292142,39913,1741.3,10740,468.6,59,2.6,254,11.1,3994,174.2,6433,280.7,29173,1272.7,4732,206.4,22030,961.1,2411,105.2
Queens,2014,2313385,38030,1643.9,9800,423.6,64,2.8,207,8.9,3271,141.4,6258,270.5,28230,1220.3,4191,181.2,21434,926.5,2605,112.6
Queens,2015,2337925,35920,1536.4,9854,421.5,60,2.6,468,20,3270,139.9,6056,259,26066,1114.9,3396,145.3,20400,872.6,2270,97.1
Queens,2016,2343667,33800,1442.2,9356,399.2,47,2,486,20.7,2989,127.5,5834,248.9,24444,1043,3056,130.4,19455,830.1,1933,82.5
Queens,2017,2356841,32860,1394.2,9184,389.7,50,2.1,495,21,2851,121,5788,245.6,23676,1004.6,2721,115.5,19373,822,1582,67.1
Queens,2018,2331358,33135,1421.3,8856,379.9,65,2.8,582,25,2534,108.7,5675,243.4,24279,1041.4,2360,101.2,20344,872.6,1575,67.6
Queens,2019,2267722,32483,1432.4,9393,414.2,69,3,643,28.4,2493,109.9,6188,272.9,23090,1018.2,2298,101.3,19231,848,1561,68.8
Queens,2020,2246431,37446,1666.9,9629,428.6,78,3.5,515,22.9,2549,113.5,6487,288.8,27817,1238.3,2842,126.5,22431,998.5,2544,113.2
Queens,2021,2333311,39330,1685.6,10262,439.8,83,3.6,552,23.7,2502,107.2,7125,305.4,29068,1245.8,2445,104.8,23936,1025.8,2687,115.2
Queens,2022,2250884,50333,2236.1,11847,526.3,78,3.5,576,25.6,3323,147.6,7870,349.6,38486,1709.8,2999,133.2,31762,1411.1,3725,165.5
Rensselaer,2000,157936,4881,3090.5,481,304.6,2,1.3,36,22.8,106,67.1,337,213.4,4400,2785.9,1040,658.5,3136,1985.6,224,141.8
Rensselaer,2001,152819,4662,3050.7,458,299.7,2,1.3,34,22.2,125,81.8,297,194.3,4204,2751,893,584.4,3063,2004.3,248,162.3
Rensselaer,2002,153993,4953,3216.4,547,355.2,7,4.5,47,30.5,153,99.4,340,220.8,4406,2861.2,1010,655.9,3086,2004,310,201.3
Rensselaer,2003,153560,4636,3019,528,343.8,2,1.3,55,35.8,108,70.3,363,236.4,4108,2675.2,932,606.9,2932,1909.4,244,158.9
Rensselaer,2004,154304,4318,2798.4,488,316.3,2,1.3,48,31.1,113,73.2,325,210.6,3830,2482.1,975,631.9,2584,1674.6,271,175.6
Rensselaer,2005,154298,4421,2865.2,490,317.6,4,2.6,42,27.2,93,60.3,351,227.5,3931,2547.7,934,605.3,2711,1757,286,185.4
Rensselaer,2006,155667,4695,3016.1,559,359.1,2,1.3,44,28.3,137,88,376,241.5,4136,2657,1017,653.3,2883,1852,236,151.6
Rensselaer,2007,155251,4539,2923.7,495,318.8,3,1.9,38,24.5,153,98.6,301,193.9,4044,2604.8,938,604.2,2873,1850.6,233,150.1
Rensselaer,2008,155621,4770,3065.1,547,351.5,5,3.2,33,21.2,176,113.1,333,214,4223,2713.6,957,615,3102,1993.3,164,105.4
Rensselaer,2009,155511,4809,3092.4,513,329.9,3,1.9,29,18.6,188,120.9,293,188.4,4296,2762.5,988,635.3,3128,2011.4,180,115.7
Rensselaer,2010,154087,4853,3149.5,546,354.3,2,1.3,38,24.7,162,105.1,344,223.3,4307,2795.2,963,625,3113,2020.3,231,149.9
Rensselaer,2011,160146,4688,2927.3,485,302.8,1,0.6,42,26.2,128,79.9,314,196.1,4203,2624.5,1153,720,2901,1811.5,149,93
Rensselaer,2012,160255,4648,2900.4,447,278.9,9,5.6,30,18.7,130,81.1,278,173.5,4201,2621.4,981,612.1,3083,1923.8,137,85.5
Rensselaer,2013,160153,4137,2583.2,471,294.1,3,1.9,24,15,159,99.3,285,178,3666,2289.1,917,572.6,2615,1632.8,134,83.7
Rensselaer,2014,160303,4259,2656.8,471,293.8,9,5.6,25,15.6,133,83,304,189.6,3788,2363,811,505.9,2778,1733,199,124.1
Rensselaer,2015,159567,4200,2632.1,547,342.8,10,6.3,56,35.1,175,109.7,306,191.8,3653,2289.3,677,424.3,2824,1769.8,152,95.3
Rensselaer,2016,159384,3658,2295.1,472,296.1,4,2.5,63,39.5,114,71.5,291,182.6,3186,1998.9,613,384.6,2420,1518.3,153,96
Rensselaer,2017,160555,3518,2191.1,448,279,6,3.7,69,43,127,79.1,246,153.2,3070,1912.1,558,347.5,2378,1481.1,134,83.5
Rensselaer,2018,156780,3095,1974.1,389,248.1,1,0.6,62,39.5,110,70.2,216,137.8,2706,1726,425,271.1,2151,1372,130,82.9
Rensselaer,2019,158579,3207,2022.3,399,251.6,3,1.9,58,36.6,90,56.8,248,156.4,2808,1770.7,397,250.3,2264,1427.7,147,92.7
Rensselaer,2020,157637,3186,2021.1,455,288.6,12,7.6,68,43.1,89,56.5,286,181.4,2731,1732.5,397,251.8,2163,1372.1,171,108.5
Rensselaer,2021,162109,2966,1829.6,465,286.8,6,3.7,72,44.4,90,55.5,297,183.2,2501,1542.8,314,193.7,1966,1212.8,221,136.3
Rensselaer,2022,160746,3440,2140,453,281.8,6,3.7,62,38.6,94,58.5,291,181,2987,1858.2,363,225.8,2443,1519.8,181,112.6
Richmond,2000,402819,8605,2136.2,1714,425.5,25,6.2,49,12.2,473,117.4,1167,289.7,6891,1710.7,1053,261.4,4511,1119.9,1327,329.4
Richmond,2001,417196,7693,1844,1479,354.5,13,3.1,32,7.7,376,90.1,1058,253.6,6214,1489.5,927,222.2,4224,1012.5,1063,254.8
Richmond,2002,420404,7848,1866.8,1426,339.2,12,2.9,39,9.3,375,89.2,1000,237.9,6422,1527.6,1010,240.2,4555,1083.5,857,203.9
Richmond,2003,461590,6957,1507.2,1297,281,9,1.9,35,7.6,382,82.8,871,188.7,5660,1226.2,792,171.6,4197,909.2,671,145.4
Richmond,2004,461775,7102,1538,1419,307.3,8,1.7,31,6.7,407,88.1,973,210.7,5683,1230.7,801,173.5,4279,926.6,603,130.6
Richmond,2005,462594,7065,1527.3,1499,324,15,3.2,48,10.4,462,99.9,974,210.6,5566,1203.2,803,173.6,4207,909.4,556,120.2
Richmond,2006,465405,7136,1533.3,1408,302.5,20,4.3,38,8.2,446,95.8,904,194.2,5728,1230.8,675,145,4425,950.8,628,134.9
Richmond,2007,476771,6839,1434.4,1337,280.4,12,2.5,33,6.9,452,94.8,840,176.2,5502,1154,759,159.2,4221,885.3,522,109.5
Richmond,2008,485719,7508,1545.7,1325,272.8,21,4.3,43,8.9,475,97.8,786,161.8,6183,1273,810,166.8,4907,1010.3,466,95.9
Richmond,2009,489575,6962,1422,1303,266.1,16,3.3,33,6.7,395,80.7,859,175.5,5659,1155.9,629,128.5,4602,940,428,87.4
Richmond,2010,488456,6819,1396,1351,276.6,17,3.5,44,9,424,86.8,866,177.3,5468,1119.4,611,125.1,4509,923.1,348,71.2
Richmond,2011,470837,6801,1444.4,1428,303.3,16,3.4,32,6.8,398,84.5,982,208.6,5373,1141.2,723,153.6,4310,915.4,340,72.2
Richmond,2012,475282,7146,1503.5,1664,350.1,10,2.1,35,7.4,445,93.6,1174,247,5482,1153.4,726,152.8,4444,935,312,65.6
Richmond,2013,470183,7234,1538.5,1658,352.6,7,1.5,32,6.8,526,111.9,1093,232.5,5576,1185.9,669,142.3,4681,995.6,226,48.1
Richmond,2014,474541,6865,1446.7,1551,326.8,15,3.2,31,6.5,417,87.9,1088,229.3,5314,1119.8,589,124.1,4505,949.3,220,46.4
Richmond,2015,476611,6465,1356.5,1651,346.4,14,2.9,94,19.7,456,95.7,1087,228.1,4814,1010,557,116.9,4038,847.2,219,45.9
Richmond,2016,475474,6313,1327.7,1589,334.2,21,4.4,99,20.8,422,88.8,1047,220.2,4724,993.5,488,102.6,3989,839,247,51.9
Richmond,2017,479104,5969,1245.9,1451,302.9,13,2.7,90,18.8,328,68.5,1020,212.9,4518,943,401,83.7,3883,810.5,234,48.8
Richmond,2018,473924,5738,1210.7,1408,297.1,10,2.1,128,27,327,69,943,199,4330,913.6,342,72.2,3803,802.4,185,39
Richmond,2019,470017,4789,1018.9,1298,276.2,14,3,113,24,227,48.3,944,200.8,3491,742.7,262,55.7,3050,648.9,179,38.1
Richmond,2020,465604,5042,1082.9,1347,289.3,20,4.3,84,18,245,52.6,998,214.3,3695,793.6,286,61.4,3163,679.3,246,52.8
Richmond,2021,493953,4845,980.9,1313,265.8,15,3,92,18.6,207,41.9,999,202.2,3532,715,194,39.3,3053,618.1,285,57.7
Richmond,2022,485281,7181,1479.8,1746,359.8,11,2.3,81,16.7,289,59.6,1365,281.3,5435,1120,303,62.4,4613,950.6,519,106.9
Rockland,2000,296194,6009,2028.7,635,214.4,6,2,23,7.8,168,56.7,438,147.9,5374,1814.4,789,266.4,4243,1432.5,342,115.5
Rockland,2001,287281,6099,2123,719,250.3,4,1.4,33,11.5,197,68.6,485,168.8,5380,1872.7,885,308.1,4179,1454.7,316,110
Rockland,2002,289489,5409,1868.5,649,224.2,4,1.4,22,7.6,172,59.4,451,155.8,4760,1644.3,736,254.2,3787,1308.2,237,81.9
Rockland,2003,292331,4946,1691.9,554,189.5,6,2.1,19,6.5,139,47.5,390,133.4,4392,1502.4,628,214.8,3563,1218.8,201,68.8
Rockland,2004,293553,5232,1782.3,571,194.5,5,1.7,27,9.2,176,60,363,123.7,4661,1587.8,553,188.4,3887,1324.1,221,75.3
Rockland,2005,294047,4758,1618.1,541,184,5,1.7,24,8.2,125,42.5,387,131.6,4217,1434.1,539,183.3,3502,1191,176,59.9
Rockland,2006,293700,4746,1615.9,507,172.6,3,1,29,9.9,163,55.5,312,106.2,4239,1443.3,543,184.9,3512,1195.8,184,62.6
Rockland,2007,295219,4477,1516.5,545,184.6,1,0.3,28,9.5,161,54.5,355,120.2,3932,1331.9,508,172.1,3245,1099.2,179,60.6
Rockland,2008,298129,5047,1692.9,542,181.8,2,0.7,32,10.7,151,50.6,357,119.7,4505,1511.1,562,188.5,3803,1275.6,140,47
Rockland,2009,299944,4988,1663,473,157.7,2,0.7,18,6,149,49.7,304,101.4,4515,1505.3,498,166,3864,1288.2,153,51
Rockland,2010,298092,4866,1632.4,464,155.7,2,0.7,20,6.7,148,49.6,294,98.6,4402,1476.7,587,196.9,3692,1238.5,123,41.3
Rockland,2011,313088,4655,1486.8,564,180.1,3,1,33,10.5,167,53.3,361,115.3,4091,1306.7,534,170.6,3450,1101.9,107,34.2
Rockland,2012,316859,4417,1394,505,159.4,2,0.6,29,9.2,150,47.3,324,102.3,3912,1234.6,552,174.2,3230,1019.4,130,41
Rockland,2013,319900,3843,1201.3,401,125.4,4,1.3,28,8.8,96,30,273,85.3,3442,1076,416,130,2933,916.8,93,29.1
Rockland,2014,323543,3734,1154.1,372,115,3,0.9,19,5.9,112,34.6,238,73.6,3362,1039.1,379,117.1,2902,896.9,81,25
Rockland,2015,326136,3818,1170.7,493,151.2,4,1.2,64,19.6,127,38.9,298,91.4,3325,1019.5,303,92.9,2927,897.5,95,29.1
Rockland,2016,326643,3588,1098.4,384,117.6,2,0.6,48,14.7,104,31.8,230,70.4,3204,980.9,262,80.2,2824,864.6,118,36.1
Rockland,2017,329966,3441,1042.8,403,122.1,1,0.3,70,21.2,101,30.6,231,70,3038,920.7,273,82.7,2671,809.5,94,28.5
Rockland,2018,325061,3285,1010.6,373,114.7,1,0.3,66,20.3,93,28.6,213,65.5,2912,895.8,189,58.1,2647,814.3,76,23.4
Rockland,2019,325586,2931,900.2,382,117.3,6,1.8,61,18.7,76,23.3,239,73.4,2549,782.9,172,52.8,2305,708,72,22.1
Rockland,2020,325221,2773,852.7,342,105.2,9,2.8,50,15.4,59,18.1,224,68.9,2431,747.5,224,68.9,2104,646.9,103,31.7
Rockland,2021,336184,2354,700.2,348,103.5,6,1.8,39,11.6,51,15.2,252,75,2006,596.7,142,42.2,1779,529.2,85,25.3
Rockland,2022,342900,2883,840.8,362,105.6,4,1.2,40,11.7,66,19.2,252,73.5,2521,735.2,143,41.7,2299,670.5,79,23
Saratoga,2000,208293,3026,1452.8,263,126.3,2,1,23,11,27,13,211,101.3,2763,1326.5,562,269.8,2098,1007.2,103,49.4
Saratoga,2001,201004,3168,1576.1,265,131.8,0,0,28,13.9,49,24.4,188,93.5,2903,1444.2,580,288.6,2229,1108.9,94,46.8
Saratoga,2002,202550,2860,1412,262,129.4,5,2.5,39,19.3,32,15.8,186,91.8,2598,1282.6,502,247.8,1984,979.5,112,55.3
Saratoga,2003,207487,2629,1267.1,197,94.9,1,0.5,18,8.7,34,16.4,144,69.4,2432,1172.1,473,228,1861,896.9,98,47.2
Saratoga,2004,210222,2851,1356.2,248,118,3,1.4,32,15.2,28,13.3,185,88,2603,1238.2,471,224,2024,962.8,108,51.4
Saratoga,2005,213011,2870,1347.3,269,126.3,1,0.5,32,15,22,10.3,214,100.5,2601,1221.1,448,210.3,2045,960,108,50.7
Saratoga,2006,215434,3287,1525.8,244,113.3,2,0.9,31,14.4,24,11.1,187,86.8,3043,1412.5,597,277.1,2346,1089,100,46.4
Saratoga,2007,216944,3033,1398.1,205,94.5,0,0,27,12.4,22,10.1,156,71.9,2828,1303.6,510,235.1,2232,1028.8,86,39.6
Saratoga,2008,217656,3140,1442.6,161,74,0,0,23,10.6,21,9.6,117,53.8,2979,1368.7,505,232,2392,1099,82,37.7
Saratoga,2009,218936,2923,1335.1,173,79,1,0.5,24,11,37,16.9,111,50.7,2750,1256.1,473,216,2214,1011.3,63,28.8
