County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State,Average Value
Columbia,2021,60740.0,605.0,996.0,81.0,133.4,1.0,1.6,29.0,47.7,7.0,11.5,44.0,72.4,524.0,862.7,72.0,118.5,425.0,699.7,27.0,44.5,NY,331797.75371818175
Columbia,2022,62474.0,715.0,1144.5,54.0,86.4,1.0,1.6,15.0,24.0,4.0,6.4,34.0,54.4,661.0,1058.0,72.0,115.2,566.0,906.0,23.0,36.8,NY,386915.29474545456
Cortland,2000,50063.0,1633.0,3261.9,105.0,209.7,0.0,0.0,11.0,22.0,14.0,28.0,80.0,159.8,1528.0,3052.2,235.0,469.4,1252.0,2500.8,41.0,81.9,NY,65681.62617583334
Cortland,2001,48688.0,1587.0,3259.5,101.0,207.4,0.0,0.0,11.0,22.6,8.0,16.4,82.0,168.4,1486.0,3052.1,222.0,456.0,1232.0,2530.4,32.0,65.7,NY,70764.74992999999
Cortland,2002,49062.0,1513.0,3083.9,93.0,189.6,0.0,0.0,17.0,34.7,13.0,26.5,63.0,128.4,1420.0,2894.3,211.0,430.1,1171.0,2386.8,38.0,77.5,NY,76928.65898727273
Cortland,2003,48897.0,1366.0,2793.6,95.0,194.3,0.0,0.0,20.0,40.9,19.0,38.9,56.0,114.5,1271.0,2599.3,197.0,402.9,1041.0,2129.0,33.0,67.5,NY,83043.48602272727
Cortland,2004,48785.0,1374.0,2816.4,107.0,219.3,0.0,0.0,24.0,49.2,10.0,20.5,73.0,149.6,1267.0,2597.1,217.0,444.8,1009.0,2068.3,41.0,84.0,NY,91900.5741125
Cortland,2005,49076.0,1396.0,2844.6,130.0,264.9,0.0,0.0,28.0,57.1,15.0,30.6,87.0,177.3,1266.0,2579.7,292.0,595.0,930.0,1895.0,44.0,89.7,NY,100756.00673545452
Cortland,2006,48752.0,1169.0,2397.9,112.0,229.7,0.0,0.0,26.0,53.3,10.0,20.5,76.0,155.9,1057.0,2168.1,194.0,397.9,837.0,1716.9,26.0,53.3,NY,108241.57232727272
Cortland,2007,48336.0,1285.0,2658.5,116.0,240.0,0.0,0.0,15.0,31.0,7.0,14.5,94.0,194.5,1169.0,2418.5,231.0,477.9,904.0,1870.2,34.0,70.3,NY,117970.771
Cortland,2008,48328.0,1106.0,2288.5,112.0,231.7,1.0,2.1,17.0,35.2,8.0,16.6,86.0,178.0,994.0,2056.8,205.0,424.2,759.0,1570.5,30.0,62.1,NY,119573.69045
Cortland,2009,48257.0,1084.0,2246.3,106.0,219.7,0.0,0.0,13.0,26.9,15.0,31.1,78.0,161.6,978.0,2026.6,227.0,470.4,722.0,1496.2,29.0,60.1,NY,112385.53796363637
Cortland,2010,47401.0,1066.0,2248.9,65.0,137.1,0.0,0.0,10.0,21.1,11.0,23.2,44.0,92.8,1001.0,2111.8,237.0,500.0,727.0,1533.7,37.0,78.1,NY,109845.48240909092
Cortland,2011,49558.0,1104.0,2227.7,74.0,149.3,0.0,0.0,19.0,38.3,8.0,16.1,47.0,94.8,1030.0,2078.4,214.0,431.8,799.0,1612.3,17.0,34.3,NY,107904.46524545456
Cortland,2012,49629.0,1105.0,2226.5,64.0,129.0,1.0,2.0,11.0,22.2,19.0,38.3,33.0,66.5,1041.0,2097.6,249.0,501.7,772.0,1555.5,20.0,40.3,NY,107595.82060833334
Cortland,2013,49599.0,1040.0,2096.8,50.0,100.8,0.0,0.0,12.0,24.2,8.0,16.1,30.0,60.5,990.0,1996.0,207.0,417.3,772.0,1556.5,11.0,22.2,NY,108027.78923636363
Cortland,2014,48983.0,1056.0,2155.8,49.0,100.0,2.0,4.1,15.0,30.6,8.0,16.3,24.0,49.0,1007.0,2055.8,228.0,465.5,756.0,1543.4,23.0,47.0,NY,108903.70133636364
Cortland,2015,48870.0,751.0,1536.7,51.0,104.4,2.0,4.1,16.0,32.7,8.0,16.4,25.0,51.2,700.0,1432.4,141.0,288.5,549.0,1123.4,10.0,20.5,NY,110431.65722727272
Cortland,2016,48022.0,820.0,1707.6,43.0,89.5,1.0,2.1,19.0,39.6,2.0,4.2,21.0,43.7,777.0,1618.0,154.0,320.7,616.0,1282.7,7.0,14.6,NY,115525.11245833331
Cortland,2017,47986.0,994.0,2071.4,49.0,102.1,0.0,0.0,28.0,58.4,10.0,20.8,11.0,22.9,945.0,1969.3,165.0,343.9,766.0,1596.3,14.0,29.2,NY,118571.87739999998
Cortland,2018,46686.0,775.0,1660.0,58.0,124.2,2.0,4.3,25.0,53.5,10.0,21.4,21.0,45.0,717.0,1535.8,157.0,336.3,537.0,1150.2,23.0,49.3,NY,123402.1178181818
Cortland,2019,47382.0,740.0,1561.8,87.0,183.6,0.0,0.0,50.0,105.5,6.0,12.7,31.0,65.4,653.0,1378.2,131.0,276.5,514.0,1084.8,8.0,16.9,NY,126632.51764545454
Cortland,2020,47095.0,862.0,1830.3,97.0,206.0,1.0,2.1,40.0,84.9,5.0,10.6,51.0,108.3,765.0,1624.4,129.0,273.9,619.0,1314.4,17.0,36.1,NY,133230.01314999998
Cortland,2021,48194.0,948.0,1967.0,76.0,157.7,1.0,2.1,19.0,39.4,6.0,12.4,50.0,103.7,872.0,1809.4,107.0,222.0,731.0,1516.8,34.0,70.5,NY,149602.9293727273
Cortland,2022,46249.0,1167.0,2523.3,90.0,194.6,0.0,0.0,24.0,51.9,6.0,13.0,60.0,129.7,1077.0,2328.7,134.0,289.7,916.0,1980.6,27.0,58.4,NY,164501.46166363635
Delaware,2000,48349.0,701.0,1449.9,104.0,215.1,0.0,0.0,1.0,2.1,2.0,4.1,101.0,208.9,597.0,1234.8,160.0,330.9,423.0,874.9,14.0,29.0,NY,66669.5652325
Delaware,2001,48143.0,812.0,1686.6,113.0,234.7,0.0,0.0,5.0,10.4,3.0,6.2,105.0,218.1,699.0,1451.9,178.0,369.7,505.0,1049.0,16.0,33.2,NY,72984.11320818182
Delaware,2002,48513.0,936.0,1929.4,135.0,278.3,0.0,0.0,15.0,30.9,6.0,12.4,114.0,235.0,801.0,1651.1,214.0,441.1,560.0,1154.3,27.0,55.7,NY,79795.94503181819
Delaware,2003,47382.0,937.0,1977.5,111.0,234.3,2.0,4.2,9.0,19.0,6.0,12.7,94.0,198.4,826.0,1743.3,241.0,508.6,574.0,1211.4,11.0,23.2,NY,88377.18918363635
Delaware,2004,47317.0,844.0,1783.7,88.0,186.0,2.0,4.2,5.0,10.6,2.0,4.2,79.0,167.0,756.0,1597.7,226.0,477.6,511.0,1080.0,19.0,40.2,NY,100012.36469916668
Delaware,2005,47396.0,747.0,1576.1,82.0,173.0,1.0,2.1,9.0,19.0,2.0,4.2,70.0,147.7,665.0,1403.1,194.0,409.3,458.0,966.3,13.0,27.4,NY,115137.3962090909
Delaware,2006,46826.0,805.0,1719.1,78.0,166.6,1.0,2.1,6.0,12.8,1.0,2.1,70.0,149.5,727.0,1552.6,201.0,429.2,505.0,1078.5,21.0,44.8,NY,124105.7208
Delaware,2007,45894.0,848.0,1847.7,91.0,198.3,1.0,2.2,13.0,28.3,3.0,6.5,74.0,161.2,757.0,1649.5,284.0,618.8,454.0,989.2,19.0,41.4,NY,128295.7961
Delaware,2008,45266.0,738.0,1630.4,74.0,163.5,0.0,0.0,5.0,11.0,7.0,15.5,62.0,137.0,664.0,1466.9,216.0,477.2,433.0,956.6,15.0,33.1,NY,132438.881125
Delaware,2009,45075.0,754.0,1672.8,69.0,153.1,0.0,0.0,10.0,22.2,5.0,11.1,54.0,119.8,685.0,1519.7,189.0,419.3,485.0,1076.0,11.0,24.4,NY,127360.42812727274
Delaware,2010,43997.0,766.0,1741.0,63.0,143.2,2.0,4.5,8.0,18.2,3.0,6.8,50.0,113.6,703.0,1597.8,212.0,481.9,468.0,1063.7,23.0,52.3,NY,126057.3807363636
Delaware,2011,47349.0,813.0,1717.0,76.0,160.5,1.0,2.1,16.0,33.8,8.0,16.9,51.0,107.7,737.0,1556.5,209.0,441.4,507.0,1070.8,21.0,44.4,NY,125145.84830909091
Delaware,2012,46974.0,763.0,1624.3,63.0,134.1,1.0,2.1,11.0,23.4,7.0,14.9,44.0,93.7,700.0,1490.2,173.0,368.3,507.0,1079.3,20.0,42.6,NY,127494.001475
Delaware,2013,46322.0,806.0,1740.0,56.0,120.9,2.0,4.3,7.0,15.1,5.0,10.8,42.0,90.7,750.0,1619.1,172.0,371.3,561.0,1211.1,17.0,36.7,NY,128102.43901818182
Delaware,2014,45709.0,769.0,1682.4,58.0,126.9,0.0,0.0,7.0,15.3,4.0,8.8,47.0,102.8,711.0,1555.5,181.0,396.0,512.0,1120.1,18.0,39.4,NY,127671.40640909094
Delaware,2015,45371.0,741.0,1633.2,80.0,176.3,0.0,0.0,46.0,101.4,6.0,13.2,28.0,61.7,661.0,1456.9,154.0,339.4,493.0,1086.6,14.0,30.9,NY,128920.7757818182
Delaware,2016,44601.0,671.0,1504.5,98.0,219.7,0.0,0.0,43.0,96.4,5.0,11.2,50.0,112.1,573.0,1284.7,140.0,313.9,422.0,946.2,11.0,24.7,NY,130143.70963333332
Delaware,2017,44468.0,520.0,1169.4,59.0,132.7,0.0,0.0,32.0,72.0,2.0,4.5,25.0,56.2,461.0,1036.7,103.0,231.6,346.0,778.1,12.0,27.0,NY,132325.7477818182
Delaware,2018,42999.0,583.0,1355.8,75.0,174.4,1.0,2.3,31.0,72.1,3.0,7.0,40.0,93.0,508.0,1181.4,90.0,209.3,402.0,934.9,16.0,37.2,NY,138437.45794545452
Delaware,2019,43120.0,550.0,1275.5,84.0,194.8,0.0,0.0,40.0,92.8,5.0,11.6,39.0,90.4,466.0,1080.7,93.0,215.7,359.0,832.6,14.0,32.5,NY,141785.9919181818
Delaware,2020,42703.0,464.0,1086.6,68.0,159.2,1.0,2.3,29.0,67.9,1.0,2.3,37.0,86.6,396.0,927.3,96.0,224.8,280.0,655.7,20.0,46.8,NY,150946.36806666665
Delaware,2021,44699.0,476.0,1064.9,72.0,161.1,0.0,0.0,27.0,60.4,5.0,11.2,40.0,89.5,404.0,903.8,119.0,266.2,268.0,599.6,17.0,38.0,NY,185548.07634545452
Delaware,2022,44907.0,475.0,1057.7,69.0,153.7,3.0,6.7,26.0,57.9,1.0,2.2,39.0,86.8,406.0,904.1,105.0,233.8,284.0,632.4,17.0,37.9,NY,213844.49440909087
Dutchess,2000,279733.0,6346.0,2268.6,609.0,217.7,7.0,2.5,46.0,16.4,163.0,58.3,393.0,140.5,5737.0,2050.9,844.0,301.7,4629.0,1654.8,264.0,94.4,NY,177596.05925000002
Dutchess,2001,280666.0,6118.0,2179.8,627.0,223.4,7.0,2.5,38.0,13.5,168.0,59.9,414.0,147.5,5491.0,1956.4,829.0,295.4,4379.0,1560.2,283.0,100.8,NY,197910.90254545453
Dutchess,2002,282823.0,5968.0,2110.2,696.0,246.1,6.0,2.1,47.0,16.6,198.0,70.0,445.0,157.3,5272.0,1864.1,881.0,311.5,4122.0,1457.4,269.0,95.1,NY,229539.5584727273
Dutchess,2003,288241.0,6225.0,2159.7,786.0,272.7,4.0,1.4,59.0,20.5,199.0,69.0,524.0,181.8,5439.0,1887.0,1041.0,361.2,4118.0,1428.7,280.0,97.1,NY,267012.7192818182
Dutchess,2004,291445.0,5310.0,1822.0,747.0,256.3,4.0,1.4,42.0,14.4,181.0,62.1,520.0,178.4,4563.0,1565.6,657.0,225.4,3624.0,1243.5,282.0,96.8,NY,220233.9826583333
Dutchess,2005,293815.0,6023.0,2049.9,826.0,281.1,5.0,1.7,70.0,23.8,219.0,74.5,532.0,181.1,5197.0,1768.8,885.0,301.2,4053.0,1379.4,259.0,88.2,NY,295462.1621909091
Dutchess,2006,295638.0,5973.0,2020.4,854.0,288.9,8.0,2.7,39.0,13.2,265.0,89.6,542.0,183.3,5119.0,1731.5,903.0,305.4,3982.0,1346.9,234.0,79.2,NY,315333.0132181818
Dutchess,2007,296416.0,6421.0,2166.2,895.0,301.9,14.0,4.7,42.0,14.2,255.0,86.0,584.0,197.0,5526.0,1864.3,909.0,306.7,4354.0,1468.9,263.0,88.7,NY,309977.2386181818
Dutchess,2008,294181.0,6537.0,2222.1,892.0,303.2,5.0,1.7,45.0,15.3,249.0,84.6,593.0,201.6,5645.0,1918.9,994.0,337.9,4439.0,1508.9,212.0,72.1,NY,295894.6268666667
Dutchess,2009,294145.0,6095.0,2072.1,909.0,309.0,4.0,1.4,35.0,11.9,282.0,95.9,588.0,199.9,5186.0,1763.1,881.0,299.5,4137.0,1406.4,168.0,57.1,NY,268747.9816909091
Dutchess,2010,291541.0,5937.0,2036.4,724.0,248.3,12.0,4.1,43.0,14.7,210.0,72.0,459.0,157.4,5213.0,1788.1,997.0,342.0,4063.0,1393.6,153.0,52.5,NY,259470.07540909087
Dutchess,2011,298825.0,5677.0,1899.8,625.0,209.2,7.0,2.3,42.0,14.1,150.0,50.2,426.0,142.6,5052.0,1690.6,957.0,320.3,3945.0,1320.2,150.0,50.2,NY,244187.49845454545
Dutchess,2012,299607.0,5900.0,1969.2,678.0,226.3,5.0,1.7,29.0,9.7,163.0,54.4,481.0,160.5,5222.0,1742.9,898.0,299.7,4168.0,1391.2,156.0,52.1,NY,233174.6124416667
Dutchess,2013,297521.0,5121.0,1721.2,584.0,196.3,12.0,4.0,28.0,9.4,150.0,50.4,394.0,132.4,4537.0,1524.9,770.0,258.8,3629.0,1219.7,138.0,46.4,NY,233962.67042727277
Dutchess,2014,297173.0,4832.0,1626.0,561.0,188.8,3.0,1.0,26.0,8.7,172.0,57.9,360.0,121.1,4271.0,1437.2,632.0,212.7,3545.0,1192.9,94.0,31.6,NY,239464.25228181816
Dutchess,2015,295721.0,4519.0,1528.1,558.0,188.7,4.0,1.4,108.0,36.5,118.0,39.9,328.0,110.9,3961.0,1339.4,505.0,170.8,3345.0,1131.1,111.0,37.5,NY,240272.88002727277
Dutchess,2016,293404.0,4116.0,1402.8,566.0,192.9,4.0,1.4,111.0,37.8,114.0,38.9,337.0,114.9,3550.0,1209.9,481.0,163.9,2991.0,1019.4,78.0,26.6,NY,246453.883425
Dutchess,2017,294598.0,4096.0,1390.4,573.0,194.5,5.0,1.7,107.0,36.3,110.0,37.3,351.0,119.1,3523.0,1195.9,414.0,140.5,3027.0,1027.5,82.0,27.8,NY,258575.35357272727
Dutchess,2018,289726.0,3660.0,1263.3,540.0,186.4,6.0,2.1,113.0,39.0,104.0,35.9,317.0,109.4,3120.0,1076.9,352.0,121.5,2633.0,908.8,135.0,46.6,NY,270351.52015454543
Dutchess,2019,291611.0,3548.0,1216.7,567.0,194.4,5.0,1.7,104.0,35.7,108.0,37.0,350.0,120.0,2981.0,1022.3,285.0,97.7,2570.0,881.3,126.0,43.2,NY,284187.7925363637
Dutchess,2020,291964.0,3734.0,1278.9,579.0,198.3,9.0,3.1,93.0,31.9,88.0,30.1,389.0,133.2,3155.0,1080.6,246.0,84.3,2760.0,945.3,149.0,51.0,NY,302977.2829416666
Dutchess,2021,300499.0,3369.0,1121.1,550.0,183.0,5.0,1.7,107.0,35.6,66.0,22.0,372.0,123.8,2819.0,938.1,232.0,77.2,2404.0,800.0,183.0,60.9,NY,359069.3287090909
Dutchess,2022,300736.0,3693.0,1228.0,604.0,200.8,9.0,3.0,101.0,33.6,66.0,21.9,428.0,142.3,3089.0,1027.1,227.0,75.5,2730.0,907.8,132.0,43.9,NY,398576.7781272727
Erie,2000,965641.0,35471.0,3673.3,4545.0,470.7,42.0,4.3,234.0,24.2,1773.0,183.6,2496.0,258.5,30926.0,3202.6,6233.0,645.5,21216.0,2197.1,3477.0,360.1,NY,88353.77282416665
Erie,2001,952014.0,35182.0,3695.5,4572.0,480.2,69.0,7.2,304.0,31.9,1810.0,190.1,2389.0,250.9,30610.0,3215.3,6057.0,636.2,21117.0,2218.1,3436.0,360.9,NY,88556.00446545455
Erie,2002,959333.0,32269.0,3363.7,4635.0,483.1,45.0,4.7,265.0,27.6,1873.0,195.2,2452.0,255.6,27634.0,2880.5,5698.0,594.0,18912.0,1971.4,3024.0,315.2,NY,92888.55682454546
Erie,2003,946656.0,34622.0,3657.3,4843.0,511.6,68.0,7.2,281.0,29.7,1896.0,200.3,2598.0,274.4,29779.0,3145.7,5981.0,631.8,20486.0,2164.0,3312.0,349.9,NY,97158.61400363636
Erie,2004,943107.0,33304.0,3531.3,4715.0,499.9,57.0,6.0,304.0,32.2,1692.0,179.4,2662.0,282.3,28589.0,3031.4,5785.0,613.4,19954.0,2115.8,2850.0,302.2,NY,103427.03781666663
Erie,2005,937659.0,34458.0,3674.9,5017.0,535.1,59.0,6.3,273.0,29.1,1963.0,209.4,2722.0,290.3,29441.0,3139.8,6267.0,668.4,20242.0,2158.8,2932.0,312.7,NY,108501.23183636364
Erie,2006,933195.0,32581.0,3491.3,5015.0,537.4,81.0,8.7,263.0,28.2,1976.0,211.7,2695.0,288.8,27566.0,2953.9,6688.0,716.7,18286.0,1959.5,2592.0,277.8,NY,114408.8623818182
Erie,2007,914914.0,33249.0,3634.1,4541.0,496.3,57.0,6.2,264.0,28.9,1823.0,199.3,2397.0,262.0,28708.0,3137.8,6486.0,708.9,19451.0,2126.0,2771.0,302.9,NY,118198.6874818182
Erie,2008,908651.0,33375.0,3673.0,4735.0,521.1,39.0,4.3,248.0,27.3,1789.0,196.9,2659.0,292.6,28640.0,3151.9,6206.0,683.0,20072.0,2209.0,2362.0,259.9,NY,120347.1992333333
Erie,2009,905273.0,32656.0,3607.3,4915.0,542.9,66.0,7.3,212.0,23.4,1919.0,212.0,2718.0,300.2,27741.0,3064.4,5993.0,662.0,19730.0,2179.5,2018.0,222.9,NY,121636.30673636362
Erie,2010,895158.0,32568.0,3638.2,4528.0,505.8,62.0,6.9,234.0,26.1,1684.0,188.1,2548.0,284.6,28040.0,3132.4,6534.0,729.9,19672.0,2197.6,1834.0,204.9,NY,123492.81706363638
Erie,2011,923171.0,31411.0,3402.5,4201.0,455.1,40.0,4.3,195.0,21.1,1715.0,185.8,2251.0,243.8,27210.0,2947.4,6477.0,701.6,19196.0,2079.4,1537.0,166.5,NY,122665.32461818184
Erie,2012,922983.0,31468.0,3409.4,4227.0,458.0,50.0,5.4,211.0,22.9,1604.0,173.8,2362.0,255.9,27241.0,2951.4,6026.0,652.9,19734.0,2138.1,1481.0,160.5,NY,122126.63001666668
Erie,2013,920162.0,29295.0,3183.7,4089.0,444.4,55.0,6.0,209.0,22.7,1501.0,163.1,2324.0,252.6,25206.0,2739.3,5222.0,567.5,18729.0,2035.4,1255.0,136.4,NY,126367.66974545456
Erie,2014,921558.0,28413.0,3083.1,3932.0,426.7,66.0,7.2,173.0,18.8,1497.0,162.4,2196.0,238.3,24481.0,2656.5,4638.0,503.3,18540.0,2011.8,1303.0,141.4,NY,131101.72587272726
Erie,2015,922022.0,26091.0,2829.8,3788.0,410.8,46.0,5.0,296.0,32.1,1302.0,141.2,2144.0,232.5,22303.0,2418.9,4306.0,467.0,16695.0,1810.7,1302.0,141.2,NY,135800.39661818184
Erie,2016,917172.0,25816.0,2814.7,3792.0,413.4,51.0,5.6,305.0,33.3,1288.0,140.4,2148.0,234.2,22024.0,2401.3,4152.0,452.7,16692.0,1819.9,1180.0,128.7,NY,142308.7655
Erie,2017,923447.0,23369.0,2530.6,3463.0,375.0,46.0,5.0,251.0,27.2,1111.0,120.3,2055.0,222.5,19906.0,2155.6,3753.0,406.4,15013.0,1625.8,1140.0,123.5,NY,151081.17976363635
Erie,2018,909076.0,22899.0,2518.9,3529.0,388.2,58.0,6.4,304.0,33.4,1120.0,123.2,2047.0,225.2,19370.0,2130.7,3490.0,383.9,14713.0,1618.5,1167.0,128.4,NY,162257.01074545455
Erie,2019,914740.0,20949.0,2290.2,3388.0,370.4,59.0,6.4,245.0,26.8,1002.0,109.5,2082.0,227.6,17561.0,1919.8,2618.0,286.2,13914.0,1521.1,1029.0,112.5,NY,170182.3262818182
Erie,2020,912816.0,21720.0,2379.4,3689.0,404.1,69.0,7.6,192.0,21.0,907.0,99.4,2521.0,276.2,18031.0,1975.3,2680.0,293.6,13386.0,1466.5,1965.0,215.3,NY,180976.69954166663
Erie,2021,940988.0,20459.0,2174.2,3492.0,371.1,73.0,7.8,275.0,29.2,831.0,88.3,2313.0,245.8,16967.0,1803.1,2168.0,230.4,12506.0,1329.0,2293.0,243.7,NY,209193.8899818182
Erie,2022,955259.0,22897.0,2396.9,3226.0,337.7,87.0,9.1,267.0,28.0,742.0,77.7,2130.0,223.0,19671.0,2059.2,2373.0,248.4,14718.0,1540.7,2580.0,270.1,NY,233861.8283454545
Essex,2000,39114.0,767.0,1960.9,125.0,319.6,0.0,0.0,7.0,17.9,4.0,10.2,114.0,291.5,642.0,1641.4,202.0,516.4,424.0,1084.0,16.0,40.9,NY,71761.70936583333
Essex,2001,38922.0,719.0,1847.3,58.0,149.0,1.0,2.6,1.0,2.6,3.0,7.7,53.0,136.2,661.0,1698.3,217.0,557.5,425.0,1091.9,19.0,48.8,NY,78456.93960181817
Essex,2002,39222.0,672.0,1713.3,64.0,163.2,3.0,7.6,5.0,12.7,3.0,7.6,53.0,135.1,608.0,1550.2,198.0,504.8,384.0,979.0,26.0,66.3,NY,85668.22768636362
Essex,2003,39001.0,568.0,1456.4,51.0,130.8,0.0,0.0,12.0,30.8,1.0,2.6,38.0,97.4,517.0,1325.6,188.0,482.0,312.0,800.0,17.0,43.6,NY,93987.72881454544
Essex,2004,39067.0,470.0,1203.1,61.0,156.1,0.0,0.0,7.0,17.9,1.0,2.6,53.0,135.7,409.0,1046.9,160.0,409.6,239.0,611.8,10.0,25.6,NY,105350.63182166668
Essex,2005,38957.0,549.0,1409.2,53.0,136.0,1.0,2.6,8.0,20.5,2.0,5.1,42.0,107.8,496.0,1273.2,130.0,333.7,356.0,913.8,10.0,25.7,NY,120465.53008181816
Essex,2006,37515.0,552.0,1471.4,55.0,146.6,0.0,0.0,3.0,8.0,2.0,5.3,50.0,133.3,497.0,1324.8,147.0,391.8,336.0,895.6,14.0,37.3,NY,128922.11207272726
Essex,2007,37259.0,540.0,1449.3,80.0,214.7,0.0,0.0,11.0,29.5,1.0,2.7,68.0,182.5,460.0,1234.6,122.0,327.4,317.0,850.8,21.0,56.4,NY,119217.3755727273
Essex,2008,36790.0,467.0,1269.4,51.0,138.6,0.0,0.0,6.0,16.3,1.0,2.7,44.0,119.6,416.0,1130.7,104.0,282.7,306.0,831.7,6.0,16.3,NY,140952.74434166666
Essex,2009,36495.0,520.0,1424.9,49.0,134.3,0.0,0.0,8.0,21.9,1.0,2.7,40.0,109.6,471.0,1290.6,148.0,405.5,311.0,852.2,12.0,32.9,NY,137033.35824545455
Essex,2010,35964.0,523.0,1454.2,37.0,102.9,0.0,0.0,9.0,25.0,0.0,0.0,28.0,77.9,486.0,1351.4,157.0,436.5,314.0,873.1,15.0,41.7,NY,134956.74421818185
Essex,2011,38031.0,617.0,1622.4,47.0,123.6,0.0,0.0,16.0,42.1,0.0,0.0,31.0,81.5,570.0,1498.8,183.0,481.2,370.0,972.9,17.0,44.7,NY,136100.33299090908
Essex,2012,37885.0,517.0,1364.7,43.0,113.5,1.0,2.6,7.0,18.5,3.0,7.9,32.0,84.5,474.0,1251.2,130.0,343.1,331.0,873.7,13.0,34.3,NY,137266.06668333334
Essex,2013,37412.0,449.0,1200.1,43.0,114.9,0.0,0.0,8.0,21.4,2.0,5.3,33.0,88.2,406.0,1085.2,121.0,323.4,266.0,711.0,19.0,50.8,NY,136641.38397272726
Essex,2014,37221.0,341.0,916.1,44.0,118.2,0.0,0.0,10.0,26.9,1.0,2.7,33.0,88.7,297.0,797.9,90.0,241.8,193.0,518.5,14.0,37.6,NY,137410.36419090908
Essex,2015,36992.0,382.0,1032.7,46.0,124.4,0.0,0.0,25.0,67.6,2.0,5.4,19.0,51.4,336.0,908.3,97.0,262.2,227.0,613.6,12.0,32.4,NY,139481.34376363637
Essex,2016,36615.0,397.0,1084.3,58.0,158.4,0.0,0.0,22.0,60.1,2.0,5.5,34.0,92.9,339.0,925.9,100.0,273.1,231.0,630.9,8.0,21.8,NY,142728.58523333332
Essex,2017,36491.0,420.0,1151.0,63.0,172.6,1.0,2.7,34.0,93.2,2.0,5.5,26.0,71.3,357.0,978.3,91.0,249.4,252.0,690.6,14.0,38.4,NY,145931.9617909091
Essex,2018,35542.0,293.0,824.4,52.0,146.3,2.0,5.6,29.0,81.6,0.0,0.0,21.0,59.1,241.0,678.1,50.0,140.7,185.0,520.5,6.0,16.9,NY,149372.87838181818
Essex,2019,35343.0,329.0,930.9,48.0,135.8,0.0,0.0,25.0,70.7,2.0,5.7,21.0,59.4,281.0,795.1,57.0,161.3,214.0,605.5,10.0,28.3,NY,153026.65783636362
Essex,2020,34881.0,312.0,894.5,60.0,172.0,0.0,0.0,33.0,94.6,5.0,14.3,22.0,63.1,252.0,722.5,49.0,140.5,193.0,553.3,10.0,28.7,NY,162041.28906666668
Essex,2021,36085.0,270.0,748.2,54.0,149.6,1.0,2.8,31.0,85.9,3.0,8.3,19.0,52.7,216.0,598.6,45.0,124.7,160.0,443.4,11.0,30.5,NY,193967.4566090909
Essex,2022,36104.0,305.0,844.8,51.0,141.3,0.0,0.0,24.0,66.5,2.0,5.5,25.0,69.2,254.0,703.5,57.0,157.9,184.0,509.6,13.0,36.0,NY,222311.48545454547
Franklin,2000,50590.0,1020.0,2016.2,205.0,405.2,1.0,2.0,10.0,19.8,4.0,7.9,190.0,375.6,815.0,1611.0,208.0,411.1,572.0,1130.7,35.0,69.2,NY,61229.6074025
Franklin,2001,51228.0,1018.0,1987.2,199.0,388.5,0.0,0.0,22.0,42.9,5.0,9.8,172.0,335.8,819.0,1598.7,238.0,464.6,558.0,1089.2,23.0,44.9,NY,66532.84944363637
Franklin,2002,51622.0,1059.0,2051.5,197.0,381.6,1.0,1.9,9.0,17.4,4.0,7.7,183.0,354.5,862.0,1669.8,225.0,435.9,620.0,1201.0,17.0,32.9,NY,72457.14049818182
Franklin,2003,51051.0,1003.0,1964.7,193.0,378.1,2.0,3.9,12.0,23.5,9.0,17.6,170.0,333.0,810.0,1586.6,242.0,474.0,536.0,1049.9,32.0,62.7,NY,78939.78970363637
Franklin,2004,51154.0,1029.0,2011.6,165.0,322.6,2.0,3.9,9.0,17.6,3.0,5.9,151.0,295.2,864.0,1689.0,326.0,637.3,511.0,998.9,27.0,52.8,NY,87943.25361083332
Franklin,2005,51082.0,867.0,1697.3,155.0,303.4,1.0,2.0,22.0,43.1,2.0,3.9,130.0,254.5,712.0,1393.8,256.0,501.2,431.0,843.7,25.0,48.9,NY,99387.10588545454
Franklin,2006,51170.0,965.0,1885.9,157.0,306.8,1.0,2.0,18.0,35.2,2.0,3.9,136.0,265.8,808.0,1579.1,296.0,578.5,482.0,942.0,30.0,58.6,NY,105328.5928
Franklin,2007,50805.0,997.0,1962.4,145.0,285.4,1.0,2.0,16.0,31.5,4.0,7.9,124.0,244.1,852.0,1677.0,288.0,566.9,531.0,1045.2,33.0,65.0,NY,106077.61946363637
Franklin,2008,50353.0,1003.0,1991.9,95.0,188.7,0.0,0.0,21.0,41.7,3.0,6.0,71.0,141.0,908.0,1803.3,245.0,486.6,649.0,1288.9,14.0,27.8,NY,104078.601625
Franklin,2009,50448.0,937.0,1857.4,65.0,128.8,0.0,0.0,10.0,19.8,4.0,7.9,51.0,101.1,872.0,1728.5,230.0,455.9,614.0,1217.1,28.0,55.5,NY,98926.67252272728
