County/Region,Year,Population,Index Total Count,Index Total Rate,Violent Total Count,Violent Total Rate,Murder Count,Murder Rate,Rape Count,Rape Rate,Robbery Count,Robbery Rate,Agg Assault Count,Agg Assault Rate,Property Total Count,Property Total Rate,Burglary Count,Burglary Rate,Larceny Count,Larceny Rate,MV Theft Count,MV Theft Rate,State
Charles County,2004,134236,4941,3680.8,736,548.3,5,3.7,32,23.8,159,118.4,540,402.3,4205,3132.5,778,579.6,2903,2162.6,524,390.4,MD
Charles County,2005,136841,5029,3675.1,759,554.7,4,2.9,35,25.6,195,142.5,525,383.7,4270,3120.4,654,477.9,2989,2184.3,627,458.2,MD
Charles County,2006,139202,4995,3588.3,729,523.7,4,2.9,24,17.2,202,145.1,499,358.5,4266,3064.6,714,512.9,3117,2239.2,435,312.5,MD
Charles County,2007,142320,5089,3575.7,846,594.4,4,2.8,33,23.2,198,139.1,611,429.3,4243,2981.3,756,531.2,3049,2142.4,438,307.8,MD
Charles County,2008,142039,5105,3594.1,794,559.0,10,7.0,26,18.3,187,131.7,571,402.0,4311,3035.1,753,530.1,3171,2232.5,387,272.5,MD
Charles County,2009,143833,4433,3082.0,701,487.4,7,4.9,35,24.3,185,128.6,474,329.5,3732,2594.7,598,415.8,2862,1989.8,272,189.1,MD
Charles County,2010,145349,4425,3044.4,713,490.5,2,1.4,35,24.1,171,117.6,505,347.4,3712,2553.9,707,486.4,2715,1867.9,290,199.5,MD
Charles County,2011,147940,4366,2951.2,588,397.5,3,2.0,26,17.6,176,119.0,383,258.9,3778,2553.7,767,518.5,2731,1846.0,280,189.3,MD
Charles County,2012,150570,3918,2602.1,575,381.9,6,4.0,32,21.3,154,102.3,383,254.4,3343,2220.2,614,407.8,2543,1688.9,186,123.5,MD
Charles County,2013,152067,4115,2706.0,588,386.7,3,2.0,24,15.8,147,96.7,414,272.2,3527,2319.4,704,463.0,2631,1730.2,192,126.3,MD
Charles County,2014,154633,3597,2326.2,546,353.1,2,1.3,23,14.9,148,95.7,373,241.2,3051,1973.1,507,327.9,2387,1543.7,157,101.5,MD
Charles County,2015,156234,3527,2257.5,581,371.9,3,1.9,23,14.7,120,76.8,435,278.4,2946,1885.6,539,345.0,2200,1408.1,207,132.5,MD
Charles County,2016,157065,3145,2002.4,564,359.1,6,3.8,38,24.2,139,88.5,381,242.6,2581,1643.3,396,252.1,2018,1284.8,167,106.3,MD
Charles County,2017,159441,3220,2019.6,540,338.7,8,5.0,39,24.5,126,79.0,367,230.2,2680,1680.9,408,255.9,2090,1310.8,182,114.1,MD
Charles County,2018,160284,3158,1970.3,651,406.2,11,6.9,48,29.9,121,75.5,471,293.9,2507,1564.1,244,152.2,2090,1303.9,173,107.9,MD
Charles County,2019,162578,3122,1920.3,589,362.3,5,3.1,64,39.4,127,78.1,393,241.7,2533,1558.0,304,187.0,2067,1271.4,162,99.6,MD
Charles County,2020,164609,2669,1621.4,540,328.1,16,9.7,47,28.6,96,58.3,381,231.5,2129,1293.4,257,156.1,1669,1013.9,203,123.3,MD
Dorchester County,2000,30674,1205,3928.4,182,593.3,0,0.0,8,26.1,17,55.4,157,511.8,1023,3335.1,233,759.6,747,2435.3,43,140.2,MD
Dorchester County,2001,31130,1223,3928.7,205,658.5,2,6.4,8,25.7,22,70.7,173,555.7,1018,3270.2,224,719.6,736,2364.3,58,186.3,MD
Dorchester County,2002,31610,1321,4179.1,212,670.7,4,12.7,11,34.8,28,88.6,169,534.6,1109,3508.4,220,696.0,810,2562.5,79,249.9,MD
Dorchester County,2003,30734,1179,3836.1,150,488.1,2,6.5,12,39.0,23,74.8,113,367.7,1029,3348.1,197,641.0,758,2466.3,74,240.8,MD
Dorchester County,2004,30885,1289,4173.5,137,443.6,3,9.7,10,32.4,15,48.6,109,352.9,1152,3730.0,261,845.1,799,2587.0,92,297.9,MD
Dorchester County,2005,31147,1320,4238.0,174,558.6,0,0.0,9,28.9,43,138.1,122,391.7,1146,3679.3,229,735.2,840,2696.9,77,247.2,MD
Dorchester County,2006,31487,1509,4792.5,181,574.8,1,3.2,7,22.2,32,101.6,141,447.8,1328,4217.6,338,1073.5,901,2861.5,89,282.7,MD
Dorchester County,2007,31500,1352,4292.1,160,507.9,5,15.9,5,15.9,49,155.6,101,320.6,1192,3784.1,265,841.3,871,2765.1,56,177.8,MD
Dorchester County,2008,31780,1410,4436.8,187,588.4,1,3.1,12,37.8,50,157.3,124,390.2,1223,3848.3,400,1258.7,762,2397.7,61,191.9,MD
Dorchester County,2009,32317,1143,3536.8,183,566.3,0,0.0,11,34.0,28,86.6,144,445.6,960,2970.6,253,782.9,681,2107.3,26,80.5,MD
Dorchester County,2010,32376,1188,3669.4,188,580.7,1,3.1,9,27.8,54,166.8,124,383.0,1000,3088.7,242,747.5,720,2223.9,38,117.4,MD
Dorchester County,2011,32927,1286,3905.6,142,431.3,1,3.0,10,30.4,21,63.8,110,334.1,1144,3474.4,271,823.0,825,2505.5,48,145.8,MD
Dorchester County,2012,32955,1309,3972.1,165,500.7,1,3.0,15,45.5,35,106.2,114,345.9,1144,3471.4,296,898.2,799,2424.5,49,148.7,MD
Dorchester County,2013,32578,1120,3437.9,150,460.4,0,0.0,6,18.4,36,110.5,108,331.5,970,2977.5,188,577.1,763,2342.1,19,58.3,MD
Dorchester County,2014,32717,1231,3762.6,142,434.0,3,9.2,7,21.4,22,67.2,110,336.2,1089,3328.5,209,638.8,838,2561.4,42,128.4,MD
Dorchester County,2015,32453,1366,4209.2,187,576.2,1,3.1,12,37.0,39,120.2,135,416.0,1179,3632.9,219,674.8,909,2801.0,51,157.2,MD
Dorchester County,2016,32143,1104,3434.7,154,479.1,4,12.4,12,37.3,30,93.3,108,336.0,950,2955.5,214,665.8,695,2162.2,41,127.6,MD
Dorchester County,2017,32174,1407,4373.1,186,578.1,0,0.0,4,12.4,33,102.6,149,463.1,1221,3795.0,274,851.6,877,2725.8,70,217.6,MD
Dorchester County,2018,31832,992,3116.4,158,496.4,1,3.1,5,15.7,29,91.1,123,386.4,834,2620.0,205,644.0,604,1897.5,25,78.5,MD
Dorchester County,2019,31754,1013,3190.1,136,428.3,2,6.3,12,37.8,21,66.1,101,318.1,877,2761.9,175,551.1,673,2119.4,29,91.3,MD
Dorchester County,2020,31742,982,3093.7,207,652.1,3,9.5,7,22.1,35,110.3,162,510.4,775,2441.6,131,412.7,579,1824.1,65,204.8,MD
Frederick County,2000,195277,4948,2533.8,908,465.0,6,3.1,51,26.1,119,60.9,732,374.9,4040,2068.9,767,392.8,3008,1540.4,265,135.7,MD
Frederick County,2001,198177,5615,2833.3,971,490.0,1,0.5,49,24.7,134,67.6,787,397.1,4644,2343.4,698,352.2,3691,1862.5,255,128.7,MD
Frederick County,2002,201237,5303,2635.2,894,444.3,5,2.5,50,24.8,148,73.5,691,343.4,4409,2190.9,802,398.5,3344,1661.7,263,130.7,MD
Frederick County,2003,211070,4814,2280.8,840,398.0,5,2.4,42,19.9,118,55.9,675,319.8,3974,1882.8,765,362.4,2969,1406.6,240,113.7,MD
Frederick County,2004,215568,4612,2139.5,873,405.0,1,0.5,39,18.1,177,82.1,656,304.3,3739,1734.5,657,304.8,2861,1327.2,221,102.5,MD
Frederick County,2005,219311,4257,1941.1,736,335.6,1,0.5,30,13.7,148,67.5,557,254.0,3521,1605.5,672,306.4,2652,1209.2,197,89.8,MD
Frederick County,2006,221305,4730,2137.3,752,339.8,9,4.1,35,15.8,181,81.8,527,238.1,3978,1797.5,872,394.0,2882,1302.3,224,101.2,MD
Frederick County,2007,225374,4655,2065.5,807,358.1,7,3.1,35,15.5,134,59.5,631,280.0,3848,1707.4,637,282.6,2964,1315.1,247,109.6,MD
Frederick County,2008,226881,4973,2191.9,793,349.5,4,1.8,23,10.1,154,67.9,612,269.7,4180,1842.4,741,326.6,3200,1410.4,239,105.3,MD
Frederick County,2009,230359,4737,2056.4,793,344.2,9,3.9,33,14.3,179,77.7,572,248.3,3944,1712.1,687,298.2,3082,1337.9,175,76.0,MD
Frederick County,2010,232717,4698,2018.8,728,312.8,3,1.3,34,14.6,205,88.1,486,208.8,3970,1705.9,692,297.4,3100,1332.1,178,76.5,MD
Frederick County,2011,235598,4573,1941.0,593,251.7,3,1.3,31,13.2,127,53.9,432,183.4,3980,1689.3,699,296.7,3107,1318.8,174,73.9,MD
Frederick County,2012,239031,4598,1923.6,620,259.4,1,0.4,50,20.9,131,54.8,438,183.2,3978,1664.2,675,282.4,3105,1299.0,198,82.8,MD
Frederick County,2013,241868,4740,1959.7,614,253.9,5,2.1,18,7.4,141,58.3,450,186.1,4126,1705.9,742,306.8,3234,1337.1,150,62.0,MD
Frederick County,2014,243718,4339,1780.3,606,248.6,4,1.6,41,16.8,113,46.4,448,183.8,3733,1531.7,625,256.4,3025,1241.2,83,34.1,MD
Frederick County,2015,245356,4097,1669.8,596,242.9,7,2.9,34,13.9,107,43.6,448,182.6,3501,1426.9,591,240.9,2800,1141.2,110,44.8,MD
Frederick County,2016,246177,3769,1531.0,601,244.1,2,0.8,39,15.8,104,42.2,456,185.2,3168,1286.9,465,188.9,2585,1050.1,118,47.9,MD
Frederick County,2017,249745,3636,1455.9,692,277.1,5,2.0,47,18.8,123,49.3,517,207.0,2944,1178.8,428,171.4,2412,965.8,104,41.6,MD
Frederick County,2018,252641,3523,1394.5,533,211.0,3,1.2,57,22.6,103,40.8,370,146.5,2990,1183.5,364,144.1,2519,997.1,107,42.4,MD
Frederick County,2019,257177,3416,1328.3,570,221.6,3,1.2,61,23.7,87,33.8,419,162.9,2846,1106.6,412,160.2,2318,901.3,116,45.1,MD
Frederick County,2020,261667,2671,1020.8,448,171.2,9,3.4,41,15.7,68,26.0,330,126.1,2223,849.6,243,92.9,1870,714.6,110,42.0,MD
Garrett County,2000,29846,554,1856.2,46,154.1,1,3.4,6,20.1,0,0.0,39,130.7,508,1702.1,127,425.5,349,1169.3,32,107.2,MD
Garrett County,2001,30289,570,1881.9,27,89.1,1,3.3,5,16.5,4,13.2,17,56.1,543,1792.7,124,409.4,397,1310.7,22,72.6,MD
Garrett County,2002,30757,537,1745.9,44,143.1,0,0.0,2,6.5,1,3.3,41,133.3,493,1602.9,104,338.1,367,1193.2,22,71.5,MD
Garrett County,2003,30156,582,1930.0,46,152.5,0,0.0,7,23.2,1,3.3,38,126.0,536,1777.4,118,391.3,396,1313.2,22,73.0,MD
Garrett County,2004,30317,491,1619.6,55,181.4,1,3.3,0,0.0,2,6.6,52,171.5,436,1438.1,100,329.8,320,1055.5,16,52.8,MD
Garrett County,2005,30353,529,1742.8,62,204.3,0,0.0,4,13.2,1,3.3,57,187.8,467,1538.6,136,448.1,312,1027.9,19,62.6,MD
Garrett County,2006,29991,587,1957.3,63,210.1,2,6.7,7,23.3,3,10.0,51,170.1,524,1747.2,156,520.2,346,1153.7,22,73.4,MD
Garrett County,2007,29619,610,2059.5,64,216.1,0,0.0,6,20.3,2,6.8,56,189.1,546,1843.4,161,543.6,359,1212.1,26,87.8,MD
Garrett County,2008,29391,612,2082.3,71,241.6,2,6.8,2,6.8,5,17.0,62,210.9,541,1840.7,171,581.8,341,1160.2,29,98.7,MD
Garrett County,2009,29830,574,1924.2,68,228.0,0,0.0,4,13.4,1,3.4,63,211.2,506,1696.3,170,569.9,322,1079.5,14,46.9,MD
Garrett County,2010,29696,532,1791.5,49,165.0,1,3.4,2,6.7,2,6.7,44,148.2,483,1626.5,158,532.1,299,1006.9,26,87.6,MD
Garrett County,2011,30382,621,2044.0,70,230.4,2,6.6,5,16.5,3,9.9,60,197.5,551,1813.6,190,625.4,339,1115.8,22,72.4,MD
Garrett County,2012,30341,611,2013.8,71,234.0,1,3.3,1,3.3,5,16.5,64,210.9,540,1779.8,164,540.5,351,1156.9,25,82.4,MD
Garrett County,2013,29839,700,2345.9,128,429.0,0,0.0,2,6.7,5,16.8,121,405.5,572,1917.0,174,583.1,375,1256.7,23,77.1,MD
Garrett County,2014,29897,523,1749.3,68,227.4,0,0.0,6,20.1,1,3.3,61,204.0,455,1521.9,142,475.0,298,996.8,15,50.2,MD
Garrett County,2015,29487,521,1766.9,58,196.7,0,0.0,8,27.1,4,13.6,46,156.0,463,1570.2,142,481.6,312,1058.1,9,30.5,MD
Garrett County,2016,29166,435,1491.5,60,205.7,0,0.0,6,20.6,2,6.9,52,178.3,375,1285.7,84,288.0,277,949.7,14,48.0,MD
Garrett County,2017,29299,492,1679.2,53,180.9,0,0.0,3,10.2,2,6.8,48,163.8,439,1498.3,141,481.2,288,983.0,10,34.1,MD
Garrett County,2018,28874,406,1406.1,70,242.4,0,0.0,13,45.0,2,6.9,55,190.5,336,1163.7,106,367.1,215,744.6,15,51.9,MD
Garrett County,2019,28898,432,1494.9,79,273.4,0,0.0,18,62.3,0,0.0,61,211.1,353,1221.5,65,224.9,283,979.3,5,17.3,MD
Garrett County,2020,28797,357,1239.7,64,222.2,2,6.9,8,27.8,1,3.5,53,184.0,293,1017.5,66,229.2,215,746.6,12,41.7,MD
Harford County,2000,218590,5490,2511.6,621,284.1,4,1.8,31,14.2,167,76.4,419,191.7,4869,2227.5,921,421.3,3590,1642.3,358,163.8,MD
Harford County,2001,221837,6370,2871.5,677,305.2,2,0.9,31,14.0,191,86.1,453,204.2,5693,2566.3,1274,574.3,4005,1805.4,414,186.6,MD
Harford County,2002,225262,6906,3065.8,841,373.3,5,2.2,45,20.0,237,105.2,554,245.9,6065,2692.4,1150,510.5,4477,1987.5,438,194.4,MD
Harford County,2003,229831,6225,2708.5,956,416.0,5,2.2,46,20.0,248,107.9,657,285.9,5269,2292.6,1082,470.8,3857,1678.2,330,143.6,MD
Harford County,2004,234246,6246,2666.4,885,377.8,3,1.3,45,19.2,214,91.4,623,266.0,5361,2288.6,1112,474.7,3836,1637.6,413,176.3,MD
Harford County,2005,237388,5756,2424.7,845,356.0,2,0.8,30,12.6,193,81.3,620,261.2,4911,2068.8,961,404.8,3591,1512.7,359,151.2,MD
Harford County,2006,239914,5585,2327.9,826,344.3,9,3.8,36,15.0,202,84.2,579,241.3,4759,1983.6,990,412.6,3332,1388.8,437,182.1,MD
Harford County,2007,242818,5950,2450.4,933,384.2,8,3.3,50,20.6,212,87.3,663,273.0,5017,2066.2,1097,451.8,3453,1422.1,467,192.3,MD
Harford County,2008,240963,6100,2531.5,879,364.8,6,2.5,66,27.4,245,101.7,562,233.2,5221,2166.7,1155,479.3,3663,1520.2,403,167.2,MD
Harford County,2009,243988,5426,2223.9,884,362.3,4,1.6,60,24.6,228,93.4,592,242.6,4542,1861.6,809,331.6,3482,1427.1,251,102.9,MD
Harford County,2010,246347,5355,2173.8,853,346.3,6,2.4,63,25.6,196,79.6,588,238.7,4502,1827.5,889,360.9,3377,1370.8,236,95.8,MD
Harford County,2011,247147,4594,1858.8,643,260.2,5,2.0,39,15.8,148,59.9,451,182.5,3951,1598.6,779,315.2,2965,1199.7,207,83.8,MD
Harford County,2012,248869,4728,1899.8,697,280.1,3,1.2,54,21.7,156,62.7,484,194.5,4031,1619.7,1019,409.5,2806,1127.5,206,82.8,MD
Harford County,2013,250244,4725,1888.2,662,264.5,5,2.0,69,27.6,178,71.1,410,163.8,4063,1623.6,845,337.7,3087,1233.6,131,52.3,MD
Harford County,2014,250706,4266,1701.6,611,243.7,6,2.4,64,25.5,165,65.8,376,150.0,3655,1457.9,674,268.8,2875,1146.8,106,42.3,MD
Harford County,2015,250575,3747,1495.4,598,238.7,7,2.8,43,17.2,165,65.8,383,152.8,3149,1256.7,633,252.6,2408,961.0,108,43.1,MD
Harford County,2016,249859,4024,1610.5,552,220.9,9,3.6,42,16.8,121,48.4,380,152.1,3472,1389.6,569,227.7,2813,1125.8,90,36.0,MD
Harford County,2017,251859,3389,1345.6,538,213.6,10,4.0,53,21.0,133,52.8,342,135.8,2851,1132.0,477,189.4,2290,909.2,84,33.4,MD
Harford County,2018,251139,3388,1349.1,556,221.4,9,3.6,71,28.3,108,43.0,368,146.5,2832,1127.7,390,155.3,2299,915.4,143,56.9,MD
Harford County,2019,253798,2922,1151.3,473,186.4,7,2.8,49,19.3,90,35.5,327,128.8,2449,964.9,346,136.3,1987,782.9,116,45.7,MD
Harford County,2020,255760,2217,866.8,411,160.7,5,2.0,34,13.3,61,23.9,311,121.6,1806,706.1,234,91.5,1441,563.4,131,51.2,MD
Howard County,2000,247842,7834,3160.9,503,203.0,7,2.8,37,14.9,166,67.0,293,118.2,7331,2957.9,1271,512.8,5574,2249.0,486,196.1,MD
Howard County,2001,251523,8444,3357.1,515,204.8,5,2.0,34,13.5,199,79.1,277,110.1,7929,3152.4,1584,629.8,5757,2288.9,588,233.8,MD
Howard County,2002,255406,7855,3075.5,473,185.2,7,2.7,38,14.9,218,85.4,210,82.2,7382,2890.3,1294,506.6,5469,2141.3,619,242.4,MD
Howard County,2003,262537,7537,2870.8,549,209.1,7,2.7,46,17.5,225,85.7,271,103.2,6988,2661.7,1158,441.1,5148,1960.9,682,259.8,MD
Howard County,2004,266623,7465,2799.8,609,228.4,1,0.4,40,15.0,224,84.0,344,129.0,6856,2571.4,1167,437.7,5091,1909.4,598,224.3,MD
Howard County,2005,268769,7793,2899.5,615,228.8,4,1.5,42,15.6,263,97.9,306,113.9,7178,2670.7,1225,455.8,5409,2012.5,544,202.4,MD
Howard County,2006,270195,7784,2880.9,624,230.9,5,1.9,42,15.5,279,103.3,298,110.3,7160,2649.9,1324,490.0,5180,1917.1,656,242.8,MD
Howard County,2007,273642,7827,2860.3,590,215.6,5,1.8,36,13.2,247,90.3,302,110.4,7237,2644.7,1242,453.9,5444,1989.5,551,201.4,MD
Howard County,2008,274874,8961,3260.0,705,256.5,4,1.5,36,13.1,259,94.2,406,147.7,8256,3003.6,1376,500.6,6346,2308.7,534,194.3,MD
Howard County,2009,279350,7771,2781.8,751,268.8,2,0.7,44,15.8,262,93.8,443,158.6,7020,2513.0,1209,432.8,5418,1939.5,393,140.7,MD
Howard County,2010,286963,7371,2568.6,566,197.2,5,1.7,26,9.1,222,77.4,313,109.1,6805,2371.4,1393,485.4,5023,1750.4,389,135.6,MD
Howard County,2011,289807,7186,2479.6,608,209.8,6,2.1,33,11.4,215,74.2,354,122.2,6578,2269.8,1110,383.0,5094,1757.7,374,129.1,MD
Howard County,2012,295972,6999,2364.8,580,196.0,5,1.7,33,11.1,178,60.1,364,123.0,6419,2168.8,1185,400.4,4921,1662.7,313,105.8,MD
Howard County,2013,303727,6751,2222.7,625,205.8,5,1.6,40,13.2,204,67.2,376,123.8,6126,2016.9,1032,339.8,4840,1593.5,254,83.6,MD
Howard County,2014,309341,6343,2050.5,614,198.5,5,1.6,40,12.9,201,65.0,368,119.0,5729,1852.0,869,280.9,4629,1496.4,231,74.7,MD
Howard County,2015,313717,6039,1925.0,723,230.5,2,0.6,69,22.0,226,72.0,426,135.8,5316,1694.5,787,250.9,4321,1377.4,208,66.3,MD
Howard County,2016,316777,6258,1975.5,721,227.6,6,1.9,66,20.8,202,63.8,447,141.1,5537,1747.9,840,265.2,4391,1386.1,306,96.6,MD
Howard County,2017,322066,6284,1951.2,775,240.6,5,1.6,70,21.7,202,62.7,498,154.6,5509,1710.5,810,251.5,4342,1348.2,357,110.8,MD
Howard County,2018,323435,5197,1606.8,645,199.4,1,0.3,73,22.6,130,40.2,441,136.3,4552,1407.4,442,136.7,3855,1191.9,255,78.8,MD
Howard County,2019,326167,4833,1481.8,517,158.5,8,2.5,57,17.5,167,51.2,285,87.4,4316,1323.2,428,131.2,3624,1111.1,264,80.9,MD
Howard County,2020,329010,3993,1213.6,397,120.7,7,2.1,48,14.6,137,41.6,205,62.3,3596,1093.0,346,105.2,3000,911.8,250,76.0,MD
Kent County,2000,19197,408,2125.3,58,302.1,0,0.0,3,15.6,14,72.9,41,213.6,350,1823.2,141,734.5,196,1021.0,13,67.7,MD
Kent County,2001,19482,400,2053.2,60,308.0,0,0.0,7,35.9,10,51.3,43,220.7,340,1745.2,112,574.9,209,1072.8,19,97.5,MD
Kent County,2002,19783,508,2567.9,90,454.9,0,0.0,8,40.4,16,80.9,66,333.6,418,2112.9,117,591.4,281,1420.4,20,101.1,MD
Kent County,2003,19795,372,1879.3,78,394.0,0,0.0,7,35.4,10,50.5,61,308.2,294,1485.2,77,389.0,196,990.1,21,106.1,MD
Kent County,2004,19856,438,2205.9,58,292.1,0,0.0,3,15.1,8,40.3,47,236.7,380,1913.8,140,705.1,211,1062.7,29,146.1,MD
Kent County,2005,19731,394,1996.9,89,451.1,1,5.1,4,20.3,15,76.0,69,349.7,305,1545.8,87,440.9,194,983.2,24,121.6,MD
Kent County,2006,19954,467,2340.4,76,380.9,0,0.0,2,10.0,15,75.2,59,295.7,391,1959.5,125,626.4,249,1247.9,17,85.2,MD
Kent County,2007,19926,434,2178.1,80,401.5,0,0.0,2,10.0,11,55.2,67,336.2,354,1776.6,141,707.6,201,1008.7,12,60.2,MD
Kent County,2008,19936,530,2658.5,113,566.8,1,5.0,7,35.1,19,95.3,86,431.4,417,2091.7,158,792.5,234,1173.8,25,125.4,MD
Kent County,2009,20351,424,2083.4,86,422.6,1,4.9,1,4.9,14,68.8,70,344.0,338,1660.9,130,638.8,195,958.2,13,63.9,MD
Kent County,2010,20464,419,2047.5,52,254.1,0,0.0,3,14.7,13,63.5,36,175.9,367,1793.4,134,654.8,212,1036.0,21,102.6,MD
Kent County,2011,20388,455,2231.7,65,318.8,0,0.0,3,14.7,9,44.1,53,260.0,390,1912.9,165,809.3,209,1025.1,16,78.5,MD
Kent County,2012,20399,441,2161.9,85,416.7,0,0.0,7,34.3,21,102.9,57,279.4,356,1745.2,113,553.9,234,1147.1,9,44.1,MD
Kent County,2013,20232,401,1982.0,64,316.3,0,0.0,0,0.0,22,108.7,42,207.6,337,1665.7,100,494.3,227,1122.0,10,49.4,MD
Kent County,2014,19915,386,1938.2,46,231.0,0,0.0,1,5.0,6,30.1,39,195.8,340,1707.3,125,627.7,210,1054.5,5,25.1,MD
Kent County,2015,19664,382,1942.6,78,396.7,0,0.0,6,30.5,22,111.9,50,254.3,304,1546.0,131,666.2,170,864.5,3,15.3,MD
Kent County,2016,19592,294,1500.6,41,209.3,0,0.0,3,15.3,14,71.5,24,122.5,253,1291.3,89,454.3,158,806.5,6,30.6,MD
Kent County,2017,19642,215,1094.6,29,147.6,1,5.1,4,20.4,8,40.7,16,81.5,186,947.0,63,320.7,117,595.7,6,30.5,MD
Kent County,2018,19116,174,910.2,27,141.2,0,0.0,5,26.2,5,26.2,17,88.9,147,769.0,37,193.6,108,565.0,2,10.5,MD
Kent County,2019,19186,203,1058.1,21,109.5,0,0.0,3,15.6,7,36.5,11,57.3,182,948.6,56,291.9,121,630.7,5,26.1,MD
Kent County,2020,19273,152,788.7,26,134.9,0,0.0,3,15.6,6,31.1,17,88.2,126,653.8,32,166.0,91,472.2,3,15.6,MD
Montgomery County,2000,873341,27544,3153.9,1873,214.5,12,1.4,177,20.3,813,93.1,871,99.7,25671,2939.4,3777,432.5,18990,2174.4,2904,332.5,MD
Montgomery County,2001,886314,28002,3159.4,1972,222.5,19,2.1,146,16.5,895,101.0,912,102.9,26030,2936.9,3707,418.2,18970,2140.3,3353,378.3,MD
Montgomery County,2002,899994,29791,3310.1,2104,233.8,32,3.6,145,16.1,977,108.6,950,105.6,27687,3076.4,3996,444.0,19733,2192.6,3958,439.8,MD
Montgomery County,2003,918624,28679,3122.0,2262,246.2,23,2.5,148,16.1,1076,117.1,1015,110.5,26417,2875.7,4273,465.2,18468,2010.4,3676,400.2,MD
Montgomery County,2004,927079,24766,2671.4,2060,222.2,18,1.9,149,16.1,856,92.3,1037,111.9,22706,2449.2,3893,419.9,16083,1734.8,2730,294.5,MD
Montgomery County,2005,928710,25105,2703.2,2196,236.5,21,2.3,157,16.9,1109,119.4,909,97.9,22909,2466.8,3729,401.5,16509,1777.6,2671,287.6,MD
Montgomery County,2006,930123,26342,2832.1,2304,247.7,19,2.0,145,15.6,1261,135.6,879,94.5,24038,2584.4,3932,422.7,17466,1877.8,2640,283.8,MD
Montgomery County,2007,932846,26730,2865.4,2207,236.6,20,2.1,133,14.3,1189,127.5,865,92.7,24523,2628.8,3708,397.5,18181,1949.0,2634,282.4,MD
Montgomery County,2008,943025,28053,2974.8,2231,236.6,21,2.2,136,14.4,1192,126.4,882,93.5,25822,2738.2,3760,398.7,19678,2086.7,2384,252.8,MD
Montgomery County,2009,963898,26234,2721.7,2162,224.3,13,1.3,130,13.5,1062,110.2,957,99.3,24072,2497.4,3142,326.0,19106,1982.2,1824,189.2,MD
Montgomery County,2010,987166,22643,2293.7,1797,182.0,16,1.6,123,12.5,975,98.8,683,69.2,20846,2111.7,3486,353.1,15830,1603.6,1530,155.0,MD
Montgomery County,2011,980991,20216,2060.8,1689,172.2,15,1.5,115,11.7,878,89.5,681,69.4,18527,1888.6,3203,326.5,14046,1431.8,1278,130.3,MD
Montgomery County,2012,999353,19268,1928.0,1874,187.5,14,1.4,106,10.6,878,87.9,876,87.7,17394,1740.5,2685,268.7,13636,1364.5,1073,107.4,MD
Montgomery County,2013,1016455,18038,1774.6,1769,174.0,9,0.9,135,13.3,812,79.9,813,80.0,16269,1600.6,2728,268.4,12628,1242.4,913,89.8,MD
Montgomery County,2014,1029182,18475,1795.1,1738,168.9,18,1.7,125,12.1,661,64.2,934,90.8,16737,1626.2,2442,237.3,13542,1315.8,753,73.2,MD
Montgomery County,2015,1041345,18566,1782.9,2032,195.1,29,2.8,275,26.4,641,61.6,1087,104.4,16534,1587.8,1946,186.9,13820,1327.1,768,73.8,MD
Montgomery County,2016,1047303,17443,1665.5,1834,175.1,15,1.4,338,32.3,698,66.6,783,74.8,15609,1490.4,1961,187.2,12776,1219.9,872,83.3,MD
Montgomery County,2017,1054933,17822,1689.4,1887,178.9,26,2.5,319,30.2,737,69.9,805,76.3,15935,1510.5,1658,157.2,13449,1274.9,828,78.5,MD
Montgomery County,2018,1062595,16125,1517.5,1863,175.3,20,1.9,421,39.6,582,54.8,840,79.1,14262,1342.2,1449,136.4,12029,1132.0,784,73.8,MD
Montgomery County,2019,1057224,16696,1579.2,1835,173.6,14,1.3,388,36.7,580,54.9,853,80.7,14861,1405.7,1425,134.8,12548,1186.9,888,84.0,MD
Montgomery County,2020,1055918,16594,1571.5,1760,166.7,18,1.7,370,35.0,460,43.6,912,86.4,14834,1404.8,1300,123.1,12397,1174.0,1137,107.7,MD
Prince George's County,2000,801515,50892,6349.5,7409,924.4,72,9.0,228,28.4,2937,366.4,4172,520.5,43483,5425.1,7042,878.6,26560,3313.7,9881,1232.8,MD
Prince George's County,2001,813420,58949,7247.1,8254,1014.7,109,13.4,255,31.3,3916,481.4,3974,488.6,50695,6232.3,8914,1095.9,28111,3455.9,13670,1680.6,MD
Prince George's County,2002,825978,62144,7523.7,8478,1026.4,141,17.1,274,33.2,4056,491.1,4007,485.1,53666,6497.3,8561,1036.5,28114,3403.7,16991,2057.1,MD
Prince George's County,2003,840833,61072,7263.3,8009,952.5,135,16.1,287,34.1,4148,493.3,3439,409.0,53063,6310.8,8483,1008.9,26952,3205.4,17628,2096.5,MD
Prince George's County,2004,846199,61620,7282.0,8188,967.6,146,17.3,293,34.6,4100,484.5,3649,431.2,53432,6314.4,7460,881.6,27490,3248.6,18482,2184.1,MD
Prince George's County,2005,849387,62641,7374.8,9497,1118.1,164,19.3,305,35.9,5172,608.9,3856,454.0,53144,6256.7,7445,876.5,28457,3350.3,17242,2029.9,MD
Prince George's County,2006,848440,54499,6423.4,8481,999.6,130,15.3,287,33.8,4094,482.5,3970,467.9,46018,5423.8,6903,813.6,26171,3084.6,12944,1525.6,MD
